Rk,Unnamed: 1,Salary,Team,Season
1,Buddy Hield,"$22,477,273",IND,2022
2,Malcolm Brogdon,"$21,700,000",IND,2022
3,Ricky Rubio,"$17,800,000",IND,2022
4,Myles Turner,"$17,500,000",IND,2022
5,T.J. Warren,"$12,690,000",IND,2022
6,Tristan Thompson,"$8,946,611",IND,2022
7,T.J. McConnell,"$7,500,000",IND,2022
8,Jalen Smith,"$4,458,000",IND,2022
9,Tyrese Haliburton,"$4,023,600",IND,2022
10,Chris Duarte,"$3,749,520",IND,2022
11,Goga Bitadze,"$3,098,400",IND,2022
12,Isaiah Jackson,"$2,451,120",IND,2022
13,Monta Ellis,"$2,245,400",IND,2022
14,Oshae Brissett,"$1,701,593",IND,2022
15,Lance Stephenson,"$1,476,806",IND,2022
16,Duane Washington,"$950,000",IND,2022
17,Brad Wanamaker,"$715,538",IND,2022
18,Terry Taylor,"$600,000",IND,2022
19,Keifer Sykes,"$558,345",IND,2022
20,Justin Anderson,"$334,371",IND,2022
21,Reggie Perry,"$85,578",IND,2022
22,Nate Hinton,"$85,578",IND,2022
23,Ahmad Caver,"$53,176",IND,2022
24,DeJon Jarreau,$0,IND,2022
25,Gabe York,$0,IND,2022
