Rk,Unnamed: 1,Salary,Team,Season
1,Doug McDermott,"$13,750,000",SAS,2023
2,Danilo Gallinari,"$13,000,000",SAS,2023
3,Devonte' Graham,"$11,550,000",SAS,2023
4,Zach Collins,"$7,350,000",SAS,2023
5,Khem Birch,"$6,667,500",SAS,2023
6,Romeo Langford,"$5,634,257",SAS,2023
7,Jeremy Sochan,"$5,063,520",SAS,2023
8,Dewayne Dedmon,"$4,700,000",SAS,2023
9,Devin Vassell,"$4,437,000",SAS,2023
10,Joshua Primo,"$4,144,320",SAS,2023
11,Keldon Johnson,"$3,873,025",SAS,2023
12,Malaki Branham,"$2,925,600",SAS,2023
13,Charles Bassey,"$2,600,000",SAS,2023
14,Blake Wesley,"$2,385,480",SAS,2023
15,Joe Wieskamp,"$2,175,000",SAS,2023
16,Isaiah Roby,"$1,930,681",SAS,2023
17,Keita Bates-Diop,"$1,878,720",SAS,2023
18,Gorgui Dieng,"$1,836,090",SAS,2023
19,Tre Jones,"$1,782,621",SAS,2023
20,Stanley Johnson,"$1,245,164",SAS,2023
21,Noah Vonleh,"$1,160,955",SAS,2023
22,Gorgui Dieng,"$622,582",SAS,2023
23,Sandro Mamukelashvili,"$357,717",SAS,2023
24,Alize Johnson,"$192,293",SAS,2023
25,Jordan Hall,"$175,479",SAS,2023
26,Gorgui Dieng,"$105,522",SAS,2023
27,Gorgui Dieng,"$105,522",SAS,2023
28,Charles Bassey,,SAS,2023
29,Sandro Mamukelashvili,,SAS,2023
30,Jordan Hall,,SAS,2023
31,Dominick Barlow,,SAS,2023
32,Julian Champagnie,,SAS,2023
