Rk,Unnamed: 1,Salary,Team,Season
1,Blake Griffin,"$29,764,126",DET,2022
2,Jerami Grant,"$20,002,500",DET,2022
3,Kelly Olynyk,"$12,195,122",DET,2022
4,Marvin Bagley,"$11,312,114",DET,2022
5,Cade Cunningham,"$10,050,120",DET,2022
6,DeAndre Jordan,"$7,875,533",DET,2022
7,Cory Joseph,"$7,310,000",DET,2022
8,Killian Hayes,"$5,572,680",DET,2022
9,Hamidou Diallo,"$5,200,000",DET,2022
10,Isaiah Stewart,"$3,277,080",DET,2022
11,Frank Jackson,"$3,000,000",DET,2022
12,Dewayne Dedmon,"$2,866,667",DET,2022
13,Saddiq Bey,"$2,824,320",DET,2022
14,Rodney McGruder,"$1,939,350",DET,2022
15,Deividas Sirvydis,"$1,603,559",DET,2022
16,Saben Lee,"$1,489,065",DET,2022
17,Isaiah Livers,"$1,057,260",DET,2022
18,Luka Garza,"$925,258",DET,2022
19,Cassius Stanley,"$256,734",DET,2022
20,Cheick Diallo,"$102,831",DET,2022
21,Derrick Walton,"$95,930",DET,2022
22,Justin Robinson,"$95,930",DET,2022
23,Carsen Edwards,"$76,744",DET,2022
24,Micah Potter,"$53,176",DET,2022
25,Trayvon Palmer,"$53,176",DET,2022
26,Jaysean Paige,"$53,176",DET,2022
27,Braxton Key,"$53,176",DET,2022
28,Jamorko Pickett,$0,DET,2022
29,Chris Smith,$0,DET,2022
