Rk,Unnamed: 1,Salary,Team,Season
1,De'Aaron Fox,"$30,351,780",SAC,2023
2,Domantas Sabonis,"$18,500,000",SAC,2023
3,Harrison Barnes,"$18,352,273",SAC,2023
4,Kevin Huerter,"$14,508,929",SAC,2023
5,Richaun Holmes,"$11,215,260",SAC,2023
6,Malik Monk,"$9,472,219",SAC,2023
7,Keegan Murray,"$8,008,440",SAC,2023
8,Davion Mitchell,"$4,833,600",SAC,2023
9,Terence Davis,"$4,000,000",SAC,2023
10,Alex Len,"$3,918,600",SAC,2023
11,Trey Lyles,"$2,625,000",SAC,2023
12,Chimezie Metu,"$1,910,860",SAC,2023
13,KZ Okpala,"$1,902,133",SAC,2023
14,Matthew Dellavedova,"$1,836,090",SAC,2023
15,Kessler Edwards,"$1,637,966",SAC,2023
16,PJ Dozier,"$539,450",SAC,2023
17,Chima Moneke,"$500,000",SAC,2023
18,Sam Merrill,"$150,000",SAC,2023
19,PJ Dozier,"$105,522",SAC,2023
20,PJ Dozier,"$105,522",SAC,2023
21,Deonte Burton,"$105,522",SAC,2023
22,DJ Steward,"$50,000",SAC,2023
23,Keon Ellis,,SAC,2023
24,Neemias Queta,,SAC,2023
