Rk,Unnamed: 1,Salary,Team,Season
1,Nikola JokiÄ,"$30,510,423",DEN,2022
2,Jamal Murray,"$29,467,800",DEN,2022
3,Aaron Gordon,"$16,409,091",DEN,2022
4,Will Barton,"$15,625,000",DEN,2022
5,Monte Morris,"$8,849,071",DEN,2022
6,JaMychal Green,"$8,200,000",DEN,2022
7,Michael Porter,"$5,258,735",DEN,2022
8,Jeff Green,"$4,500,000",DEN,2022
9,Bryn Forbes,"$4,500,000",DEN,2022
10,Facundo Campazzo,"$2,975,000",DEN,2022
11,Zeke Nnaji,"$2,498,760",DEN,2022
12,Austin Rivers,"$2,401,537",DEN,2022
13,Bones Hyland,"$2,096,880",DEN,2022
14,Vlatko ÄanÄar,"$1,782,621",DEN,2022
15,DeMarcus Cousins,"$1,138,659",DEN,2022
16,Davon Reed,"$286,164",DEN,2022
17,James Ennis,"$128,709",DEN,2022
18,Rayjon Tucker,"$95,930",DEN,2022
19,Carlik Jones,"$53,176",DEN,2022
20,Markus Howard,$0,DEN,2022
21,Petr Cornelie,$0,DEN,2022
